Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.streams.HadoopDataOutStream.write,5,4,0,3,1,1,1,2,1,2,1,1,1,0,3,13.0,24.0,8.0,88.81055323538621,2496.0,0.0613350136065612,2,0,0,0,0,0,1.0,0.0,0.0,0.0,2,2,0,2,0.6666666666666666,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.shuffle.streams.HadoopOffheapBuffer.move,6,17,4,9,3,7,4,2,2,8,3,5,2,1,1,17.0,36.0,13.75,147.14866228501225,8415.0,0.137905469813044,1,0,0,0,0,0,0.125,0.0,0.0,0.0,1,1,0,1,0.07692307692307693,0.0,0,1.0,1,not bug-prone
org.apache.ignite.internal.processors.hadoop.taskexecutor.external.child.HadoopExternalProcessStarter.run,12,42,10,27,9,25,5,20,1,17,7,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.11764705882352941,0.0,0.0,0,1,1,1,2,0.02702702702702703,0.02702702702702703,1.0,2.0,1,bug-prone
org.apache.ignite.internal.processors.hadoop.taskexecutor.external.communication.HadoopTcpNioCommunicationClient.sendMessage,2,11,2,8,3,5,1,5,4,6,2,4,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0.5,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.internal.processors.hadoop.taskexecutor.HadoopTaskExecutorAdapter.cancelTasks,1,11,0,1,1,0,10,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.ignite.cache.hibernate.HibernateGeneralDataRegion.put,4,9,0,8,1,4,1,1,2,4,1,3,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateKeyWrapper.equals,4,13,3,9,2,7,1,4,3,7,2,5,6,1,1,22.0,39.0,8.399999999999999,173.9178331268546,7207.199999999999,0.12437214596785832,4,0,0,0,0,0,0.5714285714285714,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateKeyWrapper.hashCode,3,7,0,6,2,4,1,3,1,5,2,3,4,0,0,17.0,31.0,10.0,126.71134807876054,5270.0,0.10094523469335748,5,0,0,0,0,0,1.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateRegion.toMap,0,4,0,3,1,1,1,2,1,2,1,1,1,0,0,5.0,5.0,2.0,11.60964047443681,50.0,0.004524029360991511,4,0,0,0,0,0,2.0,0.0,0.0,0,2,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateTransactionalDataRegion.createAccessStrategy,7,22,4,14,1,11,4,7,5,7,1,6,5,1,1,26.0,60.0,18.0,282.02638308846554,28080.0,0.30794759326477694,5,2,0,0,0,0,0.7142857142857143,0.1111111111111111,0.0,0.0,2,7,1,8,0.3888888888888889,0.05555555555555555,7.0,4.0,2,bug-prone
org.apache.ignite.cache.store.hibernate.CacheHibernateStoreSessionListener.onSessionEnd,4,26,3,22,3,15,1,10,8,14,3,11,7,4,2,42.0,90.0,40.333333333333336,485.30856805008847,152460.0,0.9512967701653471,2,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,1,1,1,2,0.04,0.04,1.0,2.0,1,not bug-prone
org.apache.ignite.cache.hibernate.HibernateAccessStrategyAdapter.putFromLoad,4,8,0,3,1,1,5,1,1,2,1,1,1,0,2,16.0,24.0,7.699999999999999,96.0,2956.7999999999997,0.06866889279656775,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateAccessStrategyAdapter.evict,6,12,1,4,1,2,7,7,1,3,1,2,1,0,3,18.0,34.0,25.0,141.7774500490386,15300.0,0.20543433590909493,2,0,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,1,1,0,1,0.2,0.0,0,1.0,1,not bug-prone
org.apache.ignite.cache.hibernate.HibernateReadOnlyAccessStrategy.afterInsert,4,11,1,9,1,5,1,3,2,5,1,4,2,1,2,18.0,27.0,8.0,112.58797503894243,3888.0,0.08241942546383987,1,0,0,0,0,0,0.2,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateTransactionalAccessStrategy.putFromLoad,4,9,0,8,1,4,1,2,2,4,1,3,2,1,2,16.0,24.0,7.699999999999999,96.0,2956.7999999999997,0.06866889279656775,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateTransactionalAccessStrategy.update,4,11,1,9,1,5,1,3,2,5,1,4,2,1,2,18.0,27.0,8.0,112.58797503894243,3888.0,0.08241942546383987,1,0,0,0,0,0,0.2,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateTransactionalAccessStrategy.insert,4,11,1,9,1,5,1,3,2,5,1,4,2,1,2,18.0,27.0,8.0,112.58797503894243,3888.0,0.08241942546383987,1,0,0,0,0,0,0.2,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.ignite.cache.hibernate.HibernateTransactionalAccessStrategy.remove,3,9,0,8,1,4,1,2,2,4,1,3,2,1,1,14.0,19.0,6.25,72.33974351909447,1662.5,0.04677924210133537,1,0,0,0,0,0,0.25,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
