Method name,C20,C3,C4,C1,C5,C6,C2,C21,C18,C8,C9,C10,C17,C19,C7,C11,C12,C13,C14,C15,C16,H6,H7,H8,H9,H10,H11,H16,H17,H18,H19,H4,H1,H2,H3,H12,H13,H14,H15,H5,bug-prone
org.apache.maven.artifact.resolver.AbstractArtifactResolutionException.constructArtifactPath,6,25,2,23,4,15,0,9,3,18,4,14,3,2,2,32.0,96.0,30.545454545454547,480.0,93835.63636363637,0.6883203576104088,7,0,0,0,2,0,0.3888888888888889,0.0,0.0,1.0,2,1,0,1,0.04,0.0,0,0.5,1,not bug-prone
org.apache.maven.artifact.resolver.AbstractArtifactResolutionException.constructMessageBase,9,63,10,53,11,30,0,17,20,31,6,25,8,4,7,57.0,242.0,49.92,1411.5593834278677,688596.4800000001,2.5992932410722087,26,1,0,0,2,0,0.8387096774193549,0.015873015873015872,0.0,0.2857142857142857,7,10,0,10,0.15873015873015872,0.0,0,1.4285714285714286,2,not bug-prone
org.apache.maven.artifact.resolver.AbstractArtifactResolutionException.constructMissingArtifactMessage,14,88,7,78,10,57,3,6,9,57,2,55,5,2,9,46.0,333.0,40.5,1839.3461313669854,620379.0,2.4246560341413343,37,2,3,0,2,0,0.6491228070175439,0.022727272727272728,0.03409090909090909,0.2222222222222222,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.resolver.MultipleArtifactsNotFoundException.getMissingArtifacts,2,9,0,4,1,1,5,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.resolver.MultipleArtifactsNotFoundException.constructMessage,2,37,10,27,5,18,0,15,4,17,6,11,3,1,1,48.0,128.0,32.05263157894737,714.8752000923081,196931.36842105264,1.1282933048021484,14,1,0,0,0,0,0.8235294117647058,0.02702702702702703,0.0,0.0,2,2,0,2,0.05405405405405406,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.versioning.ComparableVersion.parseVersion,6,87,15,72,6,43,0,16,36,43,7,36,11,3,1,57.0,308.0,104.0,1796.5301243627405,1825824.0,4.9794879558980405,8,0,2,0,0,0,0.18604651162790697,0.0,0.022988505747126436,0.0,2,7,3,10,0.08045977011494253,0.034482758620689655,2.3333333333333335,5.0,1,bug-prone
org.apache.maven.artifact.versioning.DefaultArtifactVersion.equals,1,14,2,12,1,5,0,2,3,6,1,5,3,1,1,16.0,28.0,5.7857142857142865,112.0,2592.0000000000005,0.06289779346101351,5,0,0,0,0,0,0.8333333333333334,0.0,0.0,0.0,2,5,0,5,0.35714285714285715,0.0,0,2.5,1,bug-prone
org.apache.maven.artifact.versioning.DefaultArtifactVersion.parseVersion,7,101,8,90,6,48,3,20,1744,46,6,40,16,3,1,53.0,279.0,58.24,1598.0898068231327,861194.88,3.0172621032454052,59,13,9,0,0,1,1.2826086956521738,0.12871287128712872,0.0891089108910891,0.0,10,51,10,61,0.504950495049505,0.09900990099009901,5.1,6.1,5,bug-prone
org.apache.maven.artifact.versioning.DefaultArtifactVersion.getNextIntegerToken,2,9,0,9,2,4,0,5,2,5,2,3,2,1,1,17.0,26.0,8.25,106.27403387250884,3646.5,0.07897013683711751,12,0,0,0,0,0,2.4,0.0,0.0,0.0,2,10,6,16,1.1111111111111112,0.6666666666666666,1.6666666666666667,8.0,2,bug-prone
org.apache.maven.artifact.versioning.DefaultArtifactVersion.tryParseInt,4,23,1,20,2,9,2,3,4,9,2,7,4,2,1,23.0,45.0,17.0,203.5602880225656,17595.0,0.22549569725141036,0,0,2,0,0,0,0.0,0.0,0.08695652173913043,0.0,1,1,0,1,0.043478260869565216,0.0,0,1.0,1,bug-prone
org.apache.maven.artifact.versioning.DefaultArtifactVersion.toString,2,4,0,4,1,1,0,2,1,2,1,1,1,0,0,5.0,5.0,2.0,11.60964047443681,50.0,0.004524029360991511,38,2,0,0,0,0,19.0,0.5,0.0,0,4,6,33,39,1.5,8.25,0.18181818181818182,9.75,3,not bug-prone
org.apache.maven.artifact.versioning.Restriction.getLowerBound,7,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.maven.artifact.versioning.Restriction.getUpperBound,7,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.maven.artifact.versioning.Restriction.containsVersion,7,31,3,28,3,13,0,2,10,14,3,11,7,2,1,25.0,71.0,15.272727272727272,329.7137894740054,27109.090909090908,0.30080753762079454,14,0,0,0,0,0,1.0,0.0,0.0,0.0,2,9,7,16,0.2903225806451613,0.22580645161290322,1.2857142857142858,8.0,1,bug-prone
org.apache.maven.artifact.versioning.Restriction.equals,5,45,6,39,2,18,0,2,14,19,2,17,10,2,1,28.0,100.0,22.409090909090907,480.73549220576035,62745.45454545454,0.52634066537062,4,0,0,0,0,0,0.21052631578947367,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.versioning.Restriction.toString,1,18,2,16,2,9,0,10,4,10,2,8,5,1,0,23.0,65.0,10.909090909090908,294.03152714370583,16309.090909090908,0.2143706119210003,4,0,0,0,0,0,0.4,0.0,0.0,0,2,3,0,3,0.16666666666666666,0.0,0,1.5,1,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.getRecommendedVersion,6,4,0,4,1,1,0,1,1,2,1,1,1,0,0,3.0,3.0,1.0,4.754887502163469,9.0,0.0014422495703074081,2,0,0,1,0,0,1.0,0.0,0.0,0,2,1,1,2,0.25,0.25,1.0,1.0,1,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.createFromVersionSpec,26,98,10,70,12,40,18,19,221,39,11,28,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,20,3,0,0,0,0,0.5128205128205128,0.0375,0.0,0.0,5,16,2,18,0.2,0.025,8.0,3.6,1,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.parseRestriction,2,53,10,43,12,24,0,13,18,25,11,14,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0,0.6,0.0,0.0,0.0,2,11,4,15,0.20754716981132076,0.07547169811320754,2.75,7.5,1,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.createFromVersion,13,11,0,11,3,6,0,6,2,7,3,4,2,1,1,22.0,45.0,20.0,200.67442283867837,19800.0,0.24396201146468532,1,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,1,1,0,1,0.09090909090909091,0.0,0,1.0,1,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.restrict,5,83,3,40,5,20,40,9,14,21,6,15,8,3,1,41.0,141.0,54.375,755.4148326511498,314341.875,1.5410387931178449,50,9,12,0,0,0,2.380952380952381,0.16363636363636364,0.21818181818181817,0.0,7,32,7,39,0.5818181818181818,0.12727272727272726,4.571428571428571,5.571428571428571,2,bug-prone
org.apache.maven.artifact.versioning.VersionRange.intersection,3,148,6,135,13,70,7,13,305,62,13,49,19,5,2,54.0,482.0,152.35294117647058,2773.855776042792,3965442.3529411764,8.351026063624314,9,0,0,0,0,0,0.14516129032258066,0.0,0.0,0.0,2,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.getSelectedVersion,5,19,1,18,3,7,0,3,3,8,2,6,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,1,0,0.75,0.05263157894736842,0.0,1.0,2,2,4,6,0.10526315789473684,0.21052631578947367,0.5,3.0,1,bug-prone
org.apache.maven.artifact.versioning.VersionRange.isSelectedVersionKnown,6,17,0,17,3,7,0,3,3,7,2,5,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,8,5,1,0,1,0,1.1428571428571428,0.29411764705882354,0.058823529411764705,1.0,2,2,4,6,0.11764705882352941,0.23529411764705882,0.5,3.0,1,bug-prone
org.apache.maven.artifact.versioning.VersionRange.toString,4,23,2,21,3,10,0,10,4,11,4,7,4,3,0,25.0,64.0,19.285714285714285,297.20679614558236,30857.142857142855,0.327931059903838,4,0,0,0,0,0,0.36363636363636365,0.0,0.0,0,3,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.artifact.versioning.VersionRange.containsVersion,11,11,0,11,1,4,0,2,3,6,2,4,3,2,1,15.0,22.0,7.0,85.95159310338741,2310.0,0.05824876634970957,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.maven.building.DefaultProblem.toString,0,10,2,8,2,5,0,9,1,6,2,4,1,0,0,16.0,40.0,6.0,160.0,3840.0,0.08173967278864565,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0,1,1,0,1,0.1,0.0,0,1.0,1,not bug-prone
